Company,Ticker,Year,BESG ESG Score,BESG Environmental Pillar Score,BESG Social Pillar Score,BESG Governance Pillar Score,ESG Disclosure Score,Environmental Disclosure Score,Social Disclosure Score,Governance Disclosure Score,Nitrogen Oxide Emissions,Risks of Climate Change Discussed,GHG Scope 1,GHG Scope 2 Location-Based,Policy Against Child Labor,Pct Women in Workforce,Fatalities - Employees,Fatalities - Total,Total Recordable Incident Rate - Employees,Number of Employees - CSR,Years Auditor Employed,Size of Audit Committee,Number of Independent Directors on Audit Committee,Audit Committee Meetings,Audit Committee Meeting Attendance Percentage,Board Size,Number of Executives / Company Managers,Number of Non Executive Directors on Board,Number of Board Meetings for the Year,Board Meeting Attendance Pct,Size of Compensation Committee,Num of Independent Directors on Compensation Cmte,Number of Compensation Committee Meetings,Compensation Committee Meeting Attendance %,Number of Female Executives,Number of Women on Board,Age of the Youngest Director,Age of the Oldest Director,Number of Independent Directors,Size of Nomination Committee,Num of Independent Directors on Nomination Cmte,Number of Nomination Committee Meetings,Nomination Committee Meeting Attendance Percentage,Board Duration (Years),Total Energy Consumption,Total Water Withdrawal,Human Rights Policy,Equal Opportunity Policy,Business Ethics Policy,Anti-Bribery Ethics Policy,Health and Safety Policy,Training Policy,Social Supply Chain Management,Emissions Reduction Initiatives,Climate Change Policy,Climate Change Opportunities Discussed,Energy Efficiency Policy,Waste Reduction Policy,Environmental Supply Chain Management,Water Policy,Biodiversity Policy,Fair Remuneration Policy,Verification Type,Employee CSR Training,Market Cap Category,Country
Shell PLC,SHEL,2016,6.26,5.55,5.52,8.37,67.166,57.717,52.449,91.24,113.0,True,429.6283333333333,234.60007450980393,True,30.0,0.0,3.0,0.14,382.0677083333333,1.0,4.0,4.0,7.0,96.43,11.0,8.0,9.0,9.0,97.97,3.0,3.0,7.0,95.24,0.0,3.0,55.0,70.0,9.0,4.0,4.0,9.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mega Cap,United Kingdom
Shell PLC,SHEL,2017,6.37,5.87,5.31,8.44,67.87,59.438,52.842,91.24,107.0,True,429.6283333333333,234.60007450980393,True,32.0,0.0,2.0,0.12,382.0677083333333,2.0,4.0,4.0,6.0,100.0,11.0,8.0,9.0,7.0,98.64,4.0,4.0,5.0,100.0,1.0,4.0,49.0,71.0,9.0,3.0,3.0,6.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mega Cap,United Kingdom
Shell PLC,SHEL,2018,6.5,6.32,5.07,8.41,68.555,61.492,52.842,91.24,111.0,True,429.6283333333333,234.60007450980393,True,31.0,0.0,2.0,0.14,382.0677083333333,3.0,4.0,4.0,6.0,100.0,11.0,8.0,9.0,10.0,98.18,4.0,4.0,5.0,100.0,1.0,5.0,51.0,72.0,9.0,3.0,3.0,7.0,95.23,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mega Cap,United Kingdom
Shell PLC,SHEL,2019,6.55,6.62,4.74,8.48,69.027,62.912,52.842,91.24,107.0,True,429.6283333333333,234.60007450980393,True,31.0,3.0,7.0,0.12,382.0677083333333,4.0,3.0,3.0,6.0,100.0,12.0,8.0,10.0,8.0,97.82,5.0,5.0,5.0,95.65,1.0,5.0,52.0,73.0,10.0,4.0,4.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mega Cap,United Kingdom
Shell PLC,SHEL,2020,6.78,7.12,4.84,8.39,69.027,62.912,52.842,91.24,118.0,True,429.6283333333333,234.60007450980393,True,32.0,0.0,0.0,0.08,382.0677083333333,5.0,4.0,4.0,6.0,100.0,13.0,8.0,11.0,12.0,100.0,4.0,4.0,5.0,95.45,1.0,5.0,53.0,73.0,11.0,4.0,4.0,7.0,96.15,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mega Cap,United Kingdom
Shell PLC,SHEL,2021,7.03,7.46,4.92,8.65,69.239,62.912,53.476,91.24,106.0,True,429.6283333333333,234.60007450980393,True,33.0,0.0,8.0,0.1,382.0677083333333,6.0,5.0,5.0,6.0,100.0,12.0,8.0,10.0,12.0,100.0,4.0,4.0,8.0,96.87,2.0,6.0,54.0,69.0,10.0,4.0,4.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Mega Cap,United Kingdom
Shell PLC,SHEL,2022,7.11,7.54,5.04,8.68,71.24,66.355,56.046,91.24,93.0,True,429.6283333333333,234.60007450980393,True,33.0,0.0,2.0,0.14,382.0677083333333,7.0,3.0,3.0,6.0,100.0,11.0,8.0,9.0,8.0,97.77,4.0,4.0,5.0,95.0,2.0,6.0,45.0,67.0,9.0,4.0,4.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Mega Cap,United Kingdom
Snam SpA,SRG,2015,2.36,0.38,3.31,5.5,63.434,50.076,50.272,89.856,0.433,False,429.6283333333333,31.1,True,11.3,4.0,4.0,0.428,382.0677083333333,6.0,4.0,3.0,10.0,95.0,9.0,13.0,8.0,11.0,97.5,3.0,2.0,6.0,100.0,2.0,3.0,37.0,70.0,5.0,3.0,2.0,6.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Italy
Snam SpA,SRG,2016,2.8,0.38,5.68,5.54,63.957,50.076,51.844,89.856,0.434,False,429.6283333333333,28.0,True,12.8,0.0,0.0,0.162,382.0677083333333,7.0,3.0,3.0,12.0,96.6,9.0,13.0,8.0,13.0,98.3,3.0,2.0,10.0,100.0,4.0,4.0,39.0,64.0,5.0,3.0,2.0,9.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Italy
Snam SpA,SRG,2017,2.73,0.38,4.8,5.87,66.633,51.827,51.844,96.117,0.532,True,429.6283333333333,32.0,True,13.5,0.0,1.0,0.248,382.0677083333333,8.0,3.0,3.0,12.0,89.0,9.0,12.0,8.0,9.0,95.1,3.0,2.0,10.0,93.0,4.0,4.0,40.0,65.0,5.0,3.0,2.0,5.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Mid Cap,Italy
Snam SpA,SRG,2018,2.96,0.38,5.72,6.16,65.778,51.827,49.275,96.117,0.564,True,429.6283333333333,34.0,True,13.89,0.0,0.0,0.168,382.0677083333333,1.0,3.0,3.0,11.0,97.0,9.0,14.0,8.0,7.0,96.8,3.0,2.0,6.0,100.0,4.0,4.0,41.0,66.0,5.0,3.0,2.0,6.0,94.5,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Mid Cap,Italy
Snam SpA,SRG,2019,4.15,1.85,5.73,6.98,66.744,52.16,51.844,96.117,0.452,True,429.6283333333333,37.814,True,14.57,0.0,0.0,0.142,382.0677083333333,2.0,3.0,3.0,18.0,100.0,9.0,14.0,8.0,14.0,98.4,3.0,2.0,11.0,100.0,4.0,3.0,42.0,67.0,6.0,3.0,2.0,8.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,Mid Cap,Italy
Snam SpA,SRG,2020,4.27,2.3,4.95,7.08,67.398,54.123,51.844,96.117,0.403,True,429.6283333333333,38.751,True,15.6,0.0,1.0,0.118,382.0677083333333,1.0,3.0,3.0,14.0,100.0,9.0,14.0,8.0,12.0,100.0,3.0,2.0,18.0,94.0,5.0,3.0,43.0,68.0,6.0,3.0,2.0,7.0,95.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,Mid Cap,Italy
Snam SpA,SRG,2021,4.01,1.85,4.71,7.23,75.405,60.646,69.377,96.117,0.558,True,429.6283333333333,31.486,True,16.58,0.0,1.0,0.42,382.0677083333333,2.0,3.0,3.0,15.0,100.0,9.0,13.0,8.0,13.0,98.0,3.0,2.0,16.0,100.0,5.0,3.0,44.0,69.0,6.0,3.0,2.0,8.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,Mid Cap,Italy
Snam SpA,SRG,2022,4.21,1.85,5.19,7.61,74.882,60.646,67.805,96.117,0.602,True,429.6283333333333,38.581,True,16.5,0.0,1.0,0.1,382.0677083333333,3.0,3.0,3.0,10.0,100.0,9.0,15.0,8.0,15.0,98.0,3.0,2.0,17.0,96.07,2.0,4.0,44.0,72.0,6.0,3.0,2.0,14.0,92.85,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,Mid Cap,Italy
Southwestern Energy Co,SWN,2015,3.16,2.49,0.86,7.99,46.595,13.078,39.661,86.906,22.403380067567568,True,429.6283333333333,234.60007450980393,True,20.6,0.20775193798449612,0.9289256198347108,0.65,382.0677083333333,14.0,4.0,4.0,4.0,100.0,9.0,6.0,8.0,7.0,100.0,4.0,4.0,3.0,100.0,0.0,1.0,53.0,75.0,7.0,3.0,3.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,Mid Cap,United States
Southwestern Energy Co,SWN,2016,3.43,3.1,0.82,7.95,51.474,35.548,31.832,86.906,22.403380067567568,True,429.6283333333333,234.60007450980393,True,23.29,0.20775193798449612,0.9289256198347108,0.83,382.0677083333333,15.0,3.0,3.0,4.0,100.0,8.0,10.0,7.0,8.0,100.0,3.0,3.0,7.0,100.0,1.0,1.0,54.0,72.0,7.0,4.0,4.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,Mid Cap,United States
Southwestern Energy Co,SWN,2017,3.26,2.49,0.98,8.29,55.387,35.548,43.017,87.477,22.403380067567568,True,429.6283333333333,234.60007450980393,True,21.8,0.20775193798449612,0.9289256198347108,0.29,382.0677083333333,16.0,4.0,4.0,4.0,100.0,10.0,5.0,9.0,6.0,100.0,4.0,4.0,3.0,100.0,1.0,1.0,55.0,73.0,9.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,Mid Cap,United States
Southwestern Energy Co,SWN,2018,3.79,3.08,1.57,8.32,53.818,35.548,34.402,91.361,22.403380067567568,True,429.6283333333333,234.60007450980393,True,25.1,0.20775193798449612,0.9289256198347108,0.43,960.0,17.0,4.0,4.0,7.0,100.0,9.0,6.0,8.0,11.0,93.34091862068965,4.0,4.0,6.0,100.0,1.0,2.0,56.0,67.0,8.0,3.0,3.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,Mid Cap,United States
Southwestern Energy Co,SWN,2019,4.37,3.5,2.55,8.45,55.045,38.387,32.86,93.739,22.403380067567568,True,516.0,234.60007450980393,True,25.0,0.20775193798449612,0.9289256198347108,0.33,923.0,18.0,6.0,6.0,4.0,100.0,8.0,5.0,7.0,10.0,95.0,5.0,5.0,4.0,100.0,0.0,2.0,57.0,68.0,7.0,3.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,Mid Cap,United States
Southwestern Energy Co,SWN,2020,5.2,4.0,4.55,8.3,55.055,31.954,39.329,93.739,22.403380067567568,True,429.6283333333333,234.60007450980393,True,23.0,0.0,0.0,0.22,900.0,19.0,4.0,4.0,4.0,100.0,9.0,5.0,8.0,14.0,100.0,4.0,4.0,5.0,100.0,0.0,2.0,58.0,69.0,8.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Mid Cap,United States
Southwestern Energy Co,SWN,2021,5.01,3.94,3.69,8.72,55.387,34.793,37.485,93.739,22.403380067567568,True,429.6283333333333,5.91,True,23.0,0.20775193798449612,0.9289256198347108,0.11,938.0,20.0,4.0,4.0,4.0,100.0,9.0,5.0,8.0,15.0,100.0,4.0,4.0,4.0,100.0,0.0,2.0,59.0,70.0,8.0,4.0,4.0,2.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Mid Cap,United States
Southwestern Energy Co,SWN,2022,4.92,4.23,3.35,8.15,55.497,35.125,37.485,93.739,22.403380067567568,True,429.6283333333333,3.64,True,21.0,0.20775193798449612,0.9289256198347108,0.42,382.0677083333333,21.0,4.0,4.0,4.0,100.0,9.0,9.0,8.0,8.0,100.0,4.0,4.0,4.0,100.0,1.0,2.0,60.0,71.0,8.0,4.0,4.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
Suncor Energy Inc,SU,2015,3.93,2.93,2.44,7.89,71.442,55.482,65.024,93.739,27.9,False,429.6283333333333,234.60007450980393,False,23.4,0.0,0.0,0.27,382.0677083333333,44.0,5.0,5.0,8.0,97.43,12.0,9.0,11.0,6.0,97.16,5.0,5.0,5.0,100.0,1.0,3.0,47.0,72.0,11.0,5.0,5.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Suncor Energy Inc,SU,2016,4.42,3.76,2.6,8.03,71.784,55.482,66.052,93.739,24.9,False,429.6283333333333,234.60007450980393,False,24.5,0.0,0.0,0.24,382.0677083333333,45.0,5.0,5.0,7.0,100.0,12.0,9.0,11.0,8.0,90.46,5.0,5.0,5.0,100.0,1.0,4.0,48.0,72.0,11.0,5.0,5.0,6.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Suncor Energy Inc,SU,2017,4.72,4.67,2.38,7.77,77.024,72.999,64.268,93.739,26.64,False,429.6283333333333,234.60007450980393,False,23.8,0.0,1.0,0.3,382.0677083333333,46.0,5.0,5.0,6.0,100.0,11.0,9.0,10.0,8.0,100.0,4.0,4.0,5.0,94.44,1.0,4.0,49.0,73.0,10.0,4.0,4.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Suncor Energy Inc,SU,2018,4.96,4.93,2.67,7.88,78.0,73.331,66.868,93.739,59.49,True,429.6283333333333,234.60007450980393,False,23.2,0.0,0.0,0.35,382.0677083333333,47.0,4.0,4.0,6.0,95.23,10.0,9.0,9.0,6.0,97.0,4.0,4.0,5.0,100.0,1.0,3.0,50.0,72.0,9.0,4.0,4.0,5.0,94.11,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Suncor Energy Inc,SU,2019,5.4,5.88,2.4,8.37,79.298,76.201,67.896,93.739,62.24,True,429.6283333333333,234.60007450980393,True,24.58,0.0,1.0,0.33,382.0677083333333,1.0,4.0,4.0,7.0,100.0,10.0,9.0,9.0,7.0,96.87,4.0,4.0,5.0,95.0,1.0,4.0,51.0,71.0,9.0,3.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Suncor Energy Inc,SU,2020,5.14,5.7,1.97,8.29,77.568,76.201,62.697,93.739,60.63,True,429.6283333333333,234.60007450980393,True,23.71,0.20775193798449612,3.0,0.26,382.0677083333333,2.0,4.0,4.0,7.0,100.0,11.0,9.0,10.0,10.0,99.0,5.0,5.0,5.0,100.0,2.0,4.0,47.0,72.0,10.0,4.0,4.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Suncor Energy Inc,SU,2021,5.51,5.52,3.27,8.2,79.851,77.922,67.836,93.739,59.21,True,429.6283333333333,234.60007450980393,True,22.25,0.20775193798449612,2.0,0.43,382.0677083333333,3.0,5.0,5.0,6.0,100.0,11.0,9.0,10.0,8.0,100.0,4.0,4.0,5.0,100.0,3.0,4.0,48.0,70.0,10.0,4.0,4.0,7.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
Suncor Energy Inc,SU,2022,5.52,5.52,3.45,7.99,78.463,77.922,63.664,93.739,62.38,True,429.6283333333333,234.60007450980393,True,22.15,0.20775193798449612,2.0,0.35,382.0677083333333,4.0,5.0,5.0,7.0,96.96,11.0,7.0,11.0,16.0,99.3,6.0,6.0,5.0,100.0,2.0,4.0,49.0,71.0,11.0,5.0,5.0,6.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Large Cap,Canada
TGS ASA,TGS,2015,2.54,0.16,2.66,7.56,43.074,15.192,35.248,78.657,22.403380067567568,True,429.6283333333333,234.60007450980393,True,41.0,0.0,0.0,0.128,747.0,21.621951219512194,3.0,3.0,7.0,100.0,7.0,10.0,7.0,11.0,97.97,3.0,3.0,8.0,100.0,3.0,4.0,48.0,66.0,6.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,Small Cap,Norway
TGS ASA,TGS,2016,2.54,0.16,2.71,7.45,42.843,15.192,35.248,77.965,22.403380067567568,True,429.6283333333333,234.60007450980393,True,43.0,0.0,0.0,0.036,614.0,21.621951219512194,3.0,3.0,7.0,100.0,8.0,10.0,8.0,10.0,96.25,4.0,4.0,7.0,100.0,3.0,4.0,49.0,69.0,8.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,Small Cap,Norway
TGS ASA,TGS,2017,2.43,0.16,2.63,7.03,43.788,15.192,38.09,77.965,22.403380067567568,True,429.6283333333333,234.60007450980393,True,41.0,0.0,0.0,0.0,597.0,21.621951219512194,3.0,3.0,6.0,100.0,8.0,10.0,8.0,9.0,90.47,4.0,4.0,6.0,100.0,3.0,3.0,50.0,70.0,8.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,Small Cap,Norway
TGS ASA,TGS,2018,2.4,0.16,2.89,6.49,46.867,21.927,38.09,80.464,22.403380067567568,True,0.719,10.77,True,37.0,0.0,0.0,0.0,547.0,1.0,3.0,3.0,5.0,100.0,8.0,10.0,8.0,9.0,97.22,4.0,4.0,6.0,91.66,2.0,3.0,51.0,71.0,8.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,Small Cap,Norway
TGS ASA,TGS,2019,2.33,0.16,2.48,6.74,48.305,23.679,40.659,80.464,22.403380067567568,True,0.629,12.207,True,35.0,0.0,1.0,0.0,666.0,2.0,3.0,3.0,6.0,100.0,8.0,9.0,8.0,10.0,97.5,4.0,4.0,6.0,100.0,3.0,3.0,48.0,68.0,8.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,Small Cap,Norway
TGS ASA,TGS,2020,3.29,0.76,4.39,6.95,48.778,25.098,40.659,80.464,22.403380067567568,True,0.338,12.559,True,29.0,0.0,0.0,0.222,462.0,3.0,3.0,3.0,6.0,100.0,7.0,8.0,7.0,11.0,98.7,3.0,3.0,8.0,100.0,3.0,3.0,56.0,73.0,7.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,Small Cap,Norway
TGS ASA,TGS,2021,3.93,0.92,6.43,7.03,51.594,31.139,44.196,79.35,22.403380067567568,True,0.001,11.215,True,27.0,0.0,0.0,0.0,443.0,4.0,3.0,3.0,7.0,100.0,7.0,7.0,7.0,8.0,93.34091862068965,3.0,3.0,7.0,95.24,2.0,3.0,50.06,72.24714285714286,7.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,28.564,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,Small Cap,Norway
TGS ASA,TGS,2022,4.51,1.8,6.25,7.42,50.257,29.719,38.513,82.42,22.403380067567568,True,0.0,9.776,True,27.0,0.20775193798449612,0.9289256198347108,0.24,578.0,5.0,3.0,3.0,5.0,100.0,5.0,9.0,5.0,10.0,96.0,3.0,3.0,6.0,100.0,2.0,2.0,50.06,72.24714285714286,5.0,3.0,3.69811320754717,4.5834522111269616,93.79323809523811,1.0,25.652,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,Small Cap,Norway
Teck Resources Ltd,TECK.B,2015,5.45,4.81,5.32,6.74,72.8,68.469,49.819,100.0,5.08,False,429.6283333333333,357.0,True,14.0,0.0,0.0,1.24,382.0677083333333,52.0,6.0,6.0,6.0,97.4,14.0,33.0,13.0,17.0,94.7,5.0,5.0,5.0,97.4,2.0,2.0,48.0,78.0,11.0,4.0,4.0,4.0,97.4,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Mid Cap,Canada
Teck Resources Ltd,TECK.B,2016,5.73,5.08,5.75,6.85,76.29,71.67,59.613,97.502,1.261,True,429.6283333333333,372.0,True,15.0,0.0,0.0,1.36,382.0677083333333,53.0,5.0,5.0,5.0,98.2,14.0,29.0,13.0,7.0,97.9,5.0,5.0,4.0,100.0,2.0,2.0,48.0,79.0,11.0,4.0,4.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Mid Cap,Canada
Teck Resources Ltd,TECK.B,2017,5.72,5.35,5.35,6.76,78.543,78.436,59.613,97.502,3.755,True,429.6283333333333,284.0,True,17.0,0.0,0.0,1.4,382.0677083333333,54.0,5.0,5.0,5.0,100.0,14.0,29.0,13.0,11.0,97.33,5.0,5.0,4.0,100.0,2.0,3.0,49.0,80.0,11.0,4.0,4.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Mid Cap,Canada
Teck Resources Ltd,TECK.B,2018,5.82,5.53,5.1,7.11,78.543,78.436,59.613,97.502,1.8,True,429.6283333333333,341.0,True,18.0,1.0,2.0,1.24,382.0677083333333,55.0,4.0,4.0,5.0,100.0,16.0,35.0,15.0,13.0,97.0,5.0,5.0,4.0,100.0,6.0,4.0,50.0,81.0,13.0,5.0,5.0,6.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Mid Cap,Canada
Teck Resources Ltd,TECK.B,2019,6.46,6.08,6.34,7.26,77.608,78.768,59.613,94.371,2.075,True,429.6283333333333,289.0,True,19.59,0.0,1.0,1.34,382.0677083333333,56.0,4.0,4.0,6.0,100.0,13.0,35.0,12.0,6.0,96.0,4.0,4.0,4.0,100.0,6.0,4.0,51.0,72.0,11.0,4.0,4.0,6.0,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,Canada
Teck Resources Ltd,TECK.B,2020,6.88,6.59,6.92,7.32,75.566,69.496,59.613,97.502,2.075,True,429.6283333333333,306.0,True,20.0,0.0,2.0,1.21,382.0677083333333,57.0,4.0,4.0,6.0,100.0,12.0,44.0,11.0,24.0,95.83,4.0,4.0,5.0,100.0,8.0,3.0,52.0,73.0,10.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,Canada
Teck Resources Ltd,TECK.B,2021,6.33,6.2,5.75,7.15,76.823,73.271,59.613,97.502,22.403380067567568,True,429.6283333333333,287.0,True,21.0,1.0,2.0,1.46,382.0677083333333,58.0,3.0,3.0,6.0,100.0,12.0,40.0,11.0,11.0,97.54,4.0,4.0,7.0,100.0,10.0,3.0,53.0,74.0,10.0,4.0,4.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,Canada
Teck Resources Ltd,TECK.B,2022,6.19,5.9,5.31,7.63,74.57,66.506,59.613,97.502,22.403380067567568,True,763.0,210.0,True,24.0,0.0,0.0,1.25,382.0677083333333,59.0,4.0,4.0,6.0,100.0,14.0,40.0,12.0,14.0,98.0,3.0,3.0,7.0,100.0,10.0,4.0,46.0,72.0,11.0,3.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,Canada
Tokyo Gas Co Ltd,9531,2015,3.76,3.53,3.14,4.52,44.151,45.424,12.455,74.443,0.272,False,429.6283333333333,305.0,True,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,46.0,0.0,3.686777920410783,7.215712383488682,94.09853801169591,11.0,24.0,3.0,11.0,93.34091862068965,4.0,2.0,5.160390516039052,93.96819696969696,0.0,0.0,58.0,77.0,3.0,4.0,2.0,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,Mid Cap,Japan
Tokyo Gas Co Ltd,9531,2016,3.77,3.53,3.14,4.55,44.493,45.424,13.483,74.443,0.302,False,429.6283333333333,308.0,True,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,47.0,0.0,3.686777920410783,7.215712383488682,94.09853801169591,11.0,27.0,3.0,12.0,93.34091862068965,4.0,2.0,5.160390516039052,93.96819696969696,0.0,1.0,45.0,74.0,3.0,4.0,2.0,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,Mid Cap,Japan
Tokyo Gas Co Ltd,9531,2017,3.82,3.53,3.14,4.71,45.297,46.27,15.054,74.443,0.367,False,429.6283333333333,308.0,True,15.8,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,48.0,0.0,3.686777920410783,7.215712383488682,94.09853801169591,11.0,26.0,3.0,12.0,93.34091862068965,4.0,2.0,5.160390516039052,93.96819696969696,0.0,1.0,46.0,75.0,3.0,4.0,2.0,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,Mid Cap,Japan
